EmployeeID,Name,Department,JobTitle,MonthlySalary,PerformanceScore,YearsAtCompany,HireDate,LastPerformanceReviewDate,Email
EMP02082,Christopher Taylor,Marketing,Finance Manager,8875,38,16,2007-09-28,2023-03-19,wardjennifer@hotmail.com
EMP02083,Robert Hopkins,Marketing,Software Engineer,7271,85,5,2018-01-06,2022-06-19,richard20@ellis.com
EMP02084,Samuel Stuart,Engineering,Data Scientist,3237,61,5,2018-12-21,2022-12-21,terrysean@burns.com
EMP02085,Mr. Scott Miller,Marketing,Customer Service Manager,10226,9,1,2022-08-24,2023-03-29,elizabeth03@hotmail.com
EMP02086,Sharon Lester,HR,Customer Service Manager,11032,77,25,1998-06-22,2023-04-27,fishermatthew@rodriguez-johnson.com
EMP02087,Jack Sandoval,Sales,Account Manager,8218,75,12,2011-05-21,2022-11-15,victoria02@davis.com
EMP02088,Tony Ramsey,Marketing,System Administrator,7025,61,23,2000-06-02,2022-07-19,xcarlson@parks.info
EMP02089,Brian Navarro,Customer Support,Mechanical Engineer,14110,80,25,1998-05-25,2023-01-24,christiangriffith@gmail.com
EMP02090,Kelly Calderon,Sales,Sales Representative,9073,16,21,2002-04-16,2022-10-12,johngomez@hill.biz
EMP02091,Tara King,Engineering,Customer Service Manager,5542,2,25,1998-02-10,2022-06-29,nicolemontoya@gmail.com
EMP02092,Cynthia Martinez,Customer Support,Financial Analyst,13195,72,19,2004-03-28,2022-05-06,zescobar@hotmail.com
EMP02093,Erin Silva,Sales,Marketing Specialist,4537,43,17,2006-10-22,2023-04-01,holtalexandra@yahoo.com
EMP02094,Paul Young,Customer Support,Account Manager,3754,42,26,1997-03-31,2022-04-13,angelarhodes@carter-blevins.com
EMP02095,Charles Thompson,Engineering,Accountant,14560,77,8,2015-08-07,2022-10-01,yatesmadison@hotmail.com
EMP02096,Jessica King,HR,Content Creator,13450,57,18,2006-01-02,2023-08-13,mariomiller@winters.com
EMP02097,Katherine Brooks,Engineering,Recruiter,10396,81,25,1998-09-04,2023-04-12,whale@taylor-lopez.com
EMP02098,Emily Coleman,Engineering,Account Manager,14857,88,17,2006-12-01,2023-04-02,cgonzalez@yahoo.com
EMP02099,Tracey Suarez,Customer Support,Sales Representative,10823,67,26,1997-07-14,2023-06-13,cuevasdonald@gmail.com
EMP02100,Heidi Baldwin,IT,Recruiter,8507,30,27,1996-02-15,2023-01-17,bbrooks@hotmail.com
EMP02101,Alisha Rasmussen,Finance,HR Manager,7235,13,8,2015-03-21,2023-01-22,gscott@mullins.net
EMP02102,Sarah Bates,Marketing,Sales Manager,3540,19,24,1999-10-16,2023-03-14,dixonkristen@yahoo.com
EMP02103,Melissa Mccormick,Marketing,HR Manager,8510,7,23,2000-09-15,2022-11-29,alexishowell@gmail.com
EMP02104,Juan Parker,HR,Civil Engineer,11461,9,14,2009-03-26,2023-01-13,christophercollier@gmail.com
EMP02105,Heidi Burnett,HR,Marketing Specialist,10926,83,11,2012-09-12,2023-03-21,sandraharper@graham.com
EMP02106,Sean Mathews,Marketing,Content Creator,8131,54,17,2006-01-16,2022-04-23,antonio59@hotmail.com
EMP02107,Theodore Long,Finance,Content Creator,14652,86,8,2015-01-19,2022-06-27,robinpadilla@alexander-rhodes.com
EMP02108,Dawn Davis,Marketing,Software Engineer,14600,82,23,2000-10-26,2023-05-22,juanperez@gillespie.net
EMP02109,Cynthia Clark,IT,IT Support,11697,61,6,2017-10-07,2023-01-01,sandovaldebra@gmail.com
EMP02110,Sydney Welch,Finance,HR Coordinator,4129,87,14,2009-02-12,2022-04-26,cathy36@diaz-trevino.com
EMP02111,Pamela Sullivan,HR,Accountant,13271,2,24,1999-10-05,2022-12-05,danielscott@cox-watson.biz
EMP02112,Sean Morrow,Sales,Recruiter,6145,50,6,2017-05-09,2022-08-17,catherinebrown@hotmail.com
EMP02113,Kaitlin Gutierrez,Customer Support,Sales Representative,14434,75,5,2018-01-11,2022-09-11,brittany44@gmail.com
EMP02114,Michelle Mcdowell,IT,Customer Service Manager,11553,31,19,2004-11-28,2023-11-19,deborahwright@watson.com
EMP02115,Samantha Hale,IT,Content Creator,6720,33,8,2015-11-28,2023-11-25,rwebb@rodriguez.org
EMP02116,Heather Guzman,HR,HR Manager,12648,78,1,2022-06-20,2023-02-10,yjacobs@lamb-browning.com
EMP02117,Nancy Chavez,HR,Accountant,7067,80,19,2004-05-31,2022-06-10,wilkinsondonald@miller.com
EMP02118,Anthony May,Engineering,Account Manager,7195,11,17,2006-07-03,2022-07-12,coreypierce@bradley-jones.com
EMP02119,Rachel Taylor,IT,Data Scientist,12873,33,-1,2024-06-08,2022-10-26,eringraham@yahoo.com
EMP02120,Mark Edwards,Engineering,Network Engineer,12244,7,25,1998-03-09,2022-10-25,howardannette@hayes.com
EMP02121,Christopher Black,Engineering,Mechanical Engineer,10281,31,20,2003-11-16,2023-10-06,michelle04@stewart-smith.com
EMP02122,Sandra Hines,Customer Support,Financial Analyst,5509,48,12,2011-08-21,2022-10-30,kimberlybennett@sanchez.com
EMP02123,Melissa Sparks,Engineering,Account Manager,8016,47,6,2017-03-01,2022-03-17,nicole29@yahoo.com
EMP02124,John Moss,Finance,Content Creator,9533,78,16,2007-03-18,2023-02-21,djuarez@gmail.com
EMP02125,Michael Serrano,Marketing,HR Coordinator,7727,92,20,2003-09-06,2022-09-06,alan34@cohen-stevens.com
EMP02126,Christina Perry,Sales,Account Manager,3681,53,1,2022-03-27,2023-03-02,herrerajennifer@gmail.com
EMP02127,Shawn Duffy,HR,Network Engineer,6932,80,5,2018-11-07,2023-07-17,williamspamela@hotmail.com
EMP02128,Courtney Vaughan,Finance,Civil Engineer,13321,19,2,2021-10-28,2022-11-19,dthompson@garcia-sanchez.biz
EMP02129,Maria Sims,Sales,Security Analyst,8560,81,26,1997-04-01,2022-04-03,gardnererik@garcia.net
EMP02130,Valerie Gonzalez,IT,System Administrator,7016,90,2,2021-06-28,2022-10-12,laura20@singh.biz
EMP02131,Caroline Morales,IT,Accountant,10339,6,29,1994-09-22,2023-07-06,awalker@medina.com
EMP02132,David Davis,IT,Accountant,14494,49,0,2023-12-21,2023-10-16,joannaburke@yahoo.com
EMP02133,Travis Wilson,Finance,HR Coordinator,3719,73,24,1999-09-16,2022-10-18,lpatterson@gmail.com
EMP02134,Jessica Mora,Finance,Financial Analyst,3074,50,2,2021-02-10,2022-04-09,gomezchristopher@love.com
EMP02135,Michael Wilson,HR,Financial Analyst,12485,81,7,2016-12-18,2022-12-27,hamiltonjoseph@yahoo.com
EMP02136,Cheryl Atkins,Marketing,Sales Manager,13114,95,24,1999-08-21,2022-11-24,dalton37@rice.com
EMP02137,Donna Snyder,Engineering,Marketing Manager,7157,12,18,2005-07-19,2022-08-16,lauren45@donovan-fisher.info
EMP02138,Scott Greene,IT,HR Coordinator,11511,23,24,1999-09-05,2023-02-02,ycooper@greene.biz
EMP02139,Diane Byrd MD,Customer Support,Sales Manager,5149,54,16,2007-12-10,2023-03-23,youngsean@hotmail.com
EMP02140,Charles Roberts,Marketing,Marketing Manager,12644,69,14,2009-11-06,2023-10-03,bbrady@richards.com
EMP02141,Luke Solomon,Customer Support,System Administrator,12747,59,4,2019-03-12,2022-10-19,yhubbard@stephens-case.com
EMP02142,Michael Ellis,HR,Sales Representative,9713,36,2,2021-10-05,2022-11-07,gclark@gmail.com
EMP02143,Casey Morris,HR,Customer Service Manager,7207,3,2,2021-05-18,2023-05-07,madeline02@hotmail.com
EMP02144,Melissa Reeves,HR,Sales Manager,14224,58,13,2010-12-05,2023-03-09,gracepennington@contreras-ali.com
EMP02145,Nancy Scott,Sales,Financial Analyst,10141,88,1,2022-05-15,2022-10-07,lblackwell@yahoo.com
EMP02146,Anthony Cook,Customer Support,Marketing Manager,11652,55,27,1996-12-09,2022-12-29,jessicasmith@hotmail.com
EMP02147,Terry Barajas,Marketing,Recruiter,12078,57,25,1998-07-02,2022-10-11,trujillorobert@sutton.com
EMP02148,Tracy George,Marketing,HR Manager,14725,17,9,2014-04-24,2022-05-06,kennethperez@hotmail.com
EMP02149,Amber King,Finance,Content Creator,6936,39,14,2009-03-12,2022-09-06,aclark@yahoo.com
EMP02150,Elizabeth Foster,Finance,Accountant,12307,90,4,2019-05-18,2022-10-04,skinnerpaul@yahoo.com
EMP02151,Walter Hansen,IT,Software Engineer,4075,68,19,2004-02-15,2022-09-16,nmcintosh@yahoo.com
EMP02152,Debbie Gordon,Finance,Sales Manager,6876,55,24,1999-07-28,2022-10-27,johnsonamber@vega-knapp.com
EMP02153,Sherry Anderson,HR,Financial Analyst,7615,45,26,1997-09-23,2023-03-25,hannahmiller@yahoo.com
EMP02154,Joseph Thomas,Marketing,Support Agent,10265,76,18,2005-08-22,2022-12-21,kimberlymann@wilson.com
EMP02155,Andrew Anderson,Customer Support,IT Support,9379,1,25,1998-12-27,2023-06-12,carmen41@gmail.com
EMP02156,Sandy Adkins,HR,Content Creator,13116,21,23,2000-11-02,2023-06-30,bennettsharon@gmail.com
EMP02157,Diane Mcdowell,Sales,Sales Manager,12118,83,3,2020-10-06,2022-10-21,danielsgeorge@moore.com
EMP02158,Pam Baker,Finance,HR Coordinator,7652,21,16,2007-10-01,2023-06-10,griffinbrandy@pearson-charles.info
EMP02159,Steven Stewart,HR,System Administrator,9792,52,17,2006-08-25,2023-02-16,ufox@hotmail.com
EMP02160,Pamela Hernandez DVM,HR,Mechanical Engineer,13473,82,18,2005-07-07,2022-11-14,lkline@hotmail.com
EMP02161,Rebecca Brown,Sales,Support Agent,12247,43,12,2011-06-19,2023-01-21,stewartsarah@gmail.com
EMP02162,David Johnson,Engineering,HR Manager,10456,52,14,2009-01-26,2022-11-28,rmartinez@nash.com
EMP02163,Michael Graham,Marketing,Marketing Specialist,7674,67,12,2011-01-10,2022-05-17,cooleypatricia@reynolds.com
EMP02164,Tammy Williams MD,Customer Support,Sales Representative,3541,44,5,2018-03-30,2023-02-22,ghensley@yahoo.com
EMP02165,Karina Vasquez,IT,Marketing Manager,5161,32,15,2008-09-25,2023-07-15,jacksonsteven@wall-west.com
EMP02166,Sharon Martinez,Engineering,Security Analyst,5251,10,8,2015-02-15,2022-02-19,barneskevin@yahoo.com
EMP02167,Sean White,Finance,Sales Manager,12244,64,2,2021-08-25,2023-06-19,gsloan@davis.net
EMP02168,Jordan Nelson,HR,Finance Manager,7569,79,7,2016-04-23,2023-02-13,kmoreno@williams.com
EMP02169,Laurie Silva,Sales,Mechanical Engineer,5744,69,18,2005-12-30,2023-03-07,simmonstristan@gmail.com
EMP02170,Kelly Duncan,Sales,Finance Manager,9041,68,24,1999-05-09,2022-08-13,priceleah@lee.com
EMP02171,Billy Tate,Marketing,Finance Manager,7675,28,2,2021-12-10,2023-09-23,haustin@adams-johnson.com
EMP02172,Stacy Johnson,Engineering,Marketing Specialist,4560,53,7,2016-11-25,2023-09-12,sanchezemily@hotmail.com
EMP02173,Melanie Long,IT,System Administrator,14954,51,20,2003-01-07,2022-01-08,nathan58@gmail.com
EMP02174,Tiffany Hood,Marketing,Civil Engineer,4164,53,16,2007-09-09,2022-12-17,pmckee@hotmail.com
EMP02175,Brad Rivas,HR,Sales Manager,8419,4,15,2008-11-22,2023-09-14,timothyramirez@robinson.com
EMP02176,Jordan Moses,Marketing,Sales Representative,5722,79,10,2013-05-04,2022-06-08,kimjoseph@hotmail.com
EMP02177,Abigail Booker,Customer Support,Customer Service Manager,13550,17,12,2011-07-25,2023-03-06,angela14@dillon-villanueva.com
EMP02178,Tiffany Nguyen,Sales,Recruiter,3470,67,11,2012-12-24,2023-08-10,richardjohnson@weaver.com
EMP02179,Morgan Bernard,Sales,Customer Service Manager,12608,74,11,2012-10-23,2023-09-03,summersjennifer@hotmail.com
EMP02180,Christine Williams,Finance,Customer Service Manager,4468,47,12,2011-05-30,2022-11-06,jesus56@gmail.com
EMP02181,Erica Brown,Finance,Account Manager,10925,56,11,2012-10-07,2023-07-16,alaningram@harper-boyd.com
EMP02182,Trevor James,IT,Marketing Manager,3808,23,11,2012-11-22,2023-10-27,tdominguez@macias-riley.info
EMP02183,Christopher Hanna,HR,Accountant,11363,18,1,2022-08-07,2022-08-29,robin08@carr.info
EMP02184,Ann Phelps,Customer Support,IT Support,9719,1,21,2002-06-24,2023-04-01,markbautista@gmail.com
EMP02185,Richard Mitchell,Engineering,Finance Manager,13591,35,16,2007-09-26,2023-01-26,eromero@gmail.com
EMP02186,Martha Martinez,Marketing,Accountant,8073,64,26,1997-06-30,2022-10-08,blee@johnson-schwartz.com
EMP02187,Jeffrey Drake MD,IT,Software Engineer,11012,58,9,2014-06-01,2023-03-06,jasminevillegas@hotmail.com
EMP02188,Bonnie Wade,HR,Sales Representative,4645,95,5,2018-12-22,2023-09-22,david22@rosales.net
EMP02189,Kayla Burns,Finance,Network Engineer,11249,59,15,2009-01-01,2023-02-03,jenkinsrita@quinn.com
EMP02190,Karen Hart,Marketing,Marketing Manager,4129,1,11,2012-07-30,2023-04-24,davisamy@hotmail.com
EMP02191,Peter Shepherd,Finance,Software Engineer,4353,3,9,2014-04-24,2022-09-01,joseph48@yahoo.com
EMP02192,Jessica Simmons,Marketing,Recruiter,3767,67,2,2021-01-27,2022-04-01,moorejoshua@smith-burke.info
EMP02193,Glenn Ford,Engineering,Content Creator,6895,37,5,2018-03-31,2022-05-08,jacqueline11@hotmail.com
EMP02194,Michael Moore,HR,Customer Service Manager,11874,83,1,2022-04-03,2022-06-26,whitneyrobert@yahoo.com
EMP02195,Mark Warren IV,Marketing,Marketing Specialist,6454,29,3,2020-02-10,2022-12-11,dakota75@oliver.com
EMP02196,Terry Woods,Customer Support,Marketing Specialist,13200,89,21,2002-02-10,2022-05-16,twilliams@anderson.org
EMP02197,Carl Leach,IT,Finance Manager,10329,33,5,2018-07-28,2023-01-14,pauljones@johnson.com
EMP02198,Kelly Phillips,Sales,Marketing Specialist,14334,61,26,1997-08-14,2023-07-20,christina29@hotmail.com
EMP02199,Billy Williams,Customer Support,Customer Service Manager,4790,93,21,2002-08-26,2022-11-30,waltersgreg@reyes-james.org
EMP02200,Jeffery Davis,Customer Support,Support Agent,12669,90,17,2006-12-16,2023-10-31,kimberlyhudson@gmail.com
EMP02201,Laura King,IT,Sales Representative,3885,4,29,1994-09-30,2023-03-28,qdavis@davenport.net
EMP02202,Brad Gordon,Sales,Marketing Manager,10734,14,22,2001-07-26,2022-08-23,houstonlaura@martinez-valdez.com
EMP02203,Matthew White,Customer Support,Finance Manager,6906,91,0,2023-08-04,2023-07-29,grayemily@hotmail.com
EMP02204,James Miller,Marketing,Marketing Manager,7492,33,28,1995-03-27,2022-05-04,robert34@holmes.com
EMP02205,Elizabeth Matthews,Marketing,Recruiter,12730,22,17,2006-12-24,2023-02-28,vwatson@james.com
EMP02206,Michael Hanson,Marketing,HR Manager,5073,48,10,2013-08-25,2023-07-12,lisa24@gmail.com
EMP02207,Vincent Savage,Sales,Finance Manager,3312,3,13,2010-10-10,2023-08-14,iacevedo@rivera.com
EMP02208,Cody Burgess,Customer Support,Sales Representative,9269,87,24,1999-03-13,2022-10-14,frank88@hinton.info
EMP02209,Shelby Rodriguez,Sales,Account Manager,8317,85,25,1998-05-25,2022-10-19,ashleyroman@russo.com
EMP02210,Abigail Wilson,Marketing,Customer Service Manager,3810,23,27,1996-09-04,2023-08-16,csullivan@ellis-lang.net
EMP02211,John Holt,IT,Customer Service Manager,13427,68,17,2006-07-15,2023-02-08,johnsonbrittany@peterson.info
EMP02212,Tracy Guzman,Customer Support,Civil Engineer,9841,21,17,2006-12-05,2023-11-05,valerie96@bennett.org
EMP02213,Mr. William Ward,Customer Support,Financial Analyst,14049,43,0,2023-07-12,2023-04-12,ssmith@gmail.com
EMP02214,Melissa Foster,Finance,Marketing Manager,13955,95,0,2023-07-20,2023-02-05,brennanmichelle@yahoo.com
EMP02215,Calvin Smith,Finance,System Administrator,5032,85,-1,2024-02-21,2022-08-12,mathischristine@miller.net
EMP02216,Alan Waller,Engineering,Finance Manager,12699,26,2,2021-02-21,2022-12-20,zgarcia@yahoo.com
EMP02217,Christine Wong,HR,Mechanical Engineer,13762,41,1,2022-07-08,2023-06-08,ureynolds@gmail.com
EMP02218,Jessica Garrett,Finance,Support Agent,13086,99,24,1999-05-23,2023-03-26,danielswilliam@gmail.com
EMP02219,Cheryl Turner,Sales,Finance Manager,10129,38,19,2004-09-04,2022-09-29,shenry@hart-cummings.com
EMP02220,John Johnson,Finance,Accountant,5705,88,13,2010-04-25,2022-10-27,heather59@lucero.com
EMP02221,Christian Park,Engineering,Support Agent,11788,11,24,1999-07-22,2023-02-11,brewerkimberly@yahoo.com
EMP02222,Kaitlyn Heath,Customer Support,Mechanical Engineer,5147,29,0,2023-01-26,2022-03-14,ccooper@summers.com
EMP02223,Christina Hudson,Engineering,Support Agent,3615,60,0,2023-09-07,2023-07-11,sjones@matthews.com
EMP02224,Amber Smith,Customer Support,Account Manager,3947,67,10,2013-05-31,2022-07-23,richardmark@hotmail.com
EMP02225,Michelle Petty,IT,Marketing Specialist,8677,65,15,2008-12-22,2023-08-14,monica76@thompson.net
EMP02226,Nancy Larson,IT,Customer Service Manager,7651,61,21,2002-11-25,2023-06-14,phodges@lucas.biz
EMP02227,Donna Freeman,Customer Support,Civil Engineer,14956,19,22,2001-10-26,2022-11-06,ggonzalez@walker-cortez.com
EMP02228,Mr. Logan Gregory,HR,HR Coordinator,10866,46,1,2022-10-25,2023-08-27,horndonald@lane.org
EMP02229,Katherine Klein,Finance,Sales Manager,5013,49,21,2002-04-17,2022-05-16,malonedawn@heath.info
EMP02230,Jennifer Stewart,Sales,Recruiter,6697,22,27,1996-07-20,2022-12-23,alexandria70@gmail.com
EMP02231,Steven Butler,Sales,System Administrator,3490,78,3,2020-01-25,2022-09-27,robert03@hotmail.com
EMP02232,Johnny Mcmillan,Marketing,Support Agent,7350,57,24,1999-05-04,2022-10-20,jonfrazier@gmail.com
EMP02233,Michael Smith,Customer Support,Sales Representative,5428,14,25,1998-08-21,2022-10-28,mromero@yahoo.com
EMP02234,Corey Cooper,Sales,Marketing Specialist,7987,44,5,2018-04-28,2023-04-16,danieljones@gonzalez.info
EMP02235,Daniel Stout,HR,Support Agent,11733,16,5,2018-08-08,2023-01-17,woodsmegan@gmail.com
EMP02236,Lance Kirby,Customer Support,Marketing Manager,12479,97,24,1999-07-09,2023-04-07,maryblackwell@yahoo.com
EMP02237,Bonnie Carter,HR,Financial Analyst,12825,77,16,2007-06-29,2022-11-27,steven62@hotmail.com
EMP02238,Toni Whitaker,Sales,Recruiter,7920,12,4,2019-08-05,2022-10-10,paulhahn@yahoo.com
EMP02239,Morgan Flynn,Sales,Account Manager,5926,55,28,1995-07-19,2023-04-16,hicksrachel@hotmail.com
EMP02240,Sarah Howell,Marketing,Marketing Manager,12544,51,5,2018-05-03,2022-08-13,fbaker@yahoo.com
EMP02241,Paul Estrada,Sales,Software Engineer,10282,39,14,2009-02-06,2023-01-24,debra48@hotmail.com
EMP02242,Curtis Obrien,Customer Support,Marketing Manager,7376,33,16,2007-04-19,2022-11-20,brianaallison@yahoo.com
EMP02243,Jason Chaney,IT,Software Engineer,12490,33,27,1996-06-28,2023-05-10,natalie03@yahoo.com
EMP02244,Daniel Williams,Customer Support,Support Agent,7868,29,5,2018-07-07,2023-05-16,ebarnes@yahoo.com
EMP02245,Stanley Kelly,Customer Support,Sales Representative,9986,69,25,1998-04-04,2022-11-26,monica07@mcdonald-miller.org
EMP02246,Ronald Kline,Marketing,Content Creator,9862,70,6,2017-03-14,2022-12-19,james11@yahoo.com
EMP02247,Arthur Jordan,Marketing,Security Analyst,7423,31,9,2014-06-09,2022-06-18,deniseclark@hotmail.com
EMP02248,Barbara Walker,Sales,Marketing Manager,13450,80,26,1997-02-27,2022-10-01,schneiderbrandon@rodgers-hogan.com
EMP02249,Gerald Kelly,Engineering,System Administrator,9870,31,13,2010-11-15,2023-10-18,jessica23@hotmail.com
EMP02250,Shawn Adams,Engineering,Sales Representative,11159,89,0,2023-02-22,2022-10-31,matthew85@hotmail.com
EMP02251,Michael Robertson,Marketing,Content Creator,5073,46,9,2014-11-10,2023-10-21,john23@hotmail.com
EMP02252,Michelle House,Sales,Civil Engineer,9170,97,-1,2024-04-07,2022-04-12,cjordan@sutton.com
EMP02253,Jim Skinner,Engineering,Marketing Manager,3701,77,23,2000-01-12,2022-06-19,kjohnson@hotmail.com
EMP02254,Brian Bishop,Sales,HR Manager,13111,52,28,1995-09-05,2022-10-25,brownjohn@richards-molina.com
EMP02255,Theresa Colon,Sales,Customer Service Manager,11113,10,24,1999-08-25,2022-09-21,millerhannah@hotmail.com
EMP02256,Brian Soto,Sales,Finance Manager,9825,88,16,2007-01-29,2022-05-08,victoria18@gmail.com
EMP02257,Susan Moore,Finance,Mechanical Engineer,13652,74,24,1999-06-16,2023-05-20,kaitlynwest@yahoo.com
EMP02258,Jeremy Hunter,Customer Support,Recruiter,10867,41,26,1997-05-03,2022-06-02,ujones@yahoo.com
EMP02259,Annette Holland,Sales,IT Support,7264,95,21,2002-12-27,2023-06-21,fcoleman@hotmail.com
EMP02260,Chad Allison,Finance,Support Agent,10968,77,26,1997-04-09,2023-02-10,rcaldwell@hotmail.com
EMP02261,Jason Mack,Marketing,Sales Representative,11146,3,28,1995-01-28,2022-03-15,pross@yahoo.com
EMP02262,Robert Peterson,Engineering,Data Scientist,10776,59,9,2014-01-06,2022-10-25,yangjennifer@powell-spence.org
EMP02263,Angela Watson,Customer Support,Finance Manager,11558,52,1,2022-12-05,2022-12-25,rosechristine@yahoo.com
EMP02264,Heather Ortega,IT,Customer Service Manager,11719,34,1,2022-05-03,2022-12-21,heathersmith@andrews.info
EMP02265,Paul Fisher,Engineering,IT Support,7886,49,15,2008-10-27,2022-11-05,melissa54@yahoo.com
EMP02266,Robert Gutierrez,Customer Support,Finance Manager,14910,28,24,1999-09-29,2023-09-06,jthompson@king.com
EMP02267,Jimmy Phelps,IT,Sales Manager,14801,83,3,2020-09-10,2023-03-22,patelnicholas@washington-hayes.com
EMP02268,Heidi Johnson,Engineering,Sales Manager,6935,87,23,2000-11-09,2023-07-14,kingjessica@morgan.com
EMP02269,Adam Drake,Customer Support,IT Support,7619,96,13,2010-08-20,2022-08-18,lopezcatherine@garcia-conrad.com
EMP02270,Angela Edwards,Engineering,Mechanical Engineer,8191,13,4,2019-12-13,2023-10-18,wbrewer@medina.biz
EMP02271,Mrs. Amy Malone,Engineering,IT Support,13345,97,24,1999-06-02,2023-01-16,sara77@yahoo.com
EMP02272,Margaret Orr,IT,Content Creator,9875,98,3,2020-02-08,2022-05-28,christopherharris@jones-craig.com
EMP02273,Mark Reeves,Engineering,Account Manager,13100,97,11,2012-08-05,2022-11-04,willie34@barton-nichols.com
EMP02274,Kelly Phillips,Engineering,Support Agent,14204,69,5,2018-06-02,2022-10-19,stephaniewalls@hotmail.com
EMP02275,Michael Spencer,IT,Marketing Manager,10856,67,19,2004-11-03,2023-04-16,heatherburns@hotmail.com
EMP02276,Patrick Blankenship,Marketing,HR Manager,8401,61,13,2010-08-25,2023-04-20,natalie90@hotmail.com
EMP02277,Douglas Rose,Sales,Financial Analyst,6022,60,15,2008-08-26,2022-09-24,rangelteresa@hotmail.com
EMP02278,Melody Griffin,HR,Marketing Manager,14675,71,4,2019-03-27,2022-12-07,michael81@yahoo.com
EMP02279,Joshua Kramer,Finance,Finance Manager,13912,24,17,2006-02-16,2022-10-17,katherine23@hotmail.com
